"deviceid";"dt";"name";"switchno";"Location";"area";"rating";"totalload";"totalload_b";"totalload_y";"numberofpoles";"numberofpoles_b";"numberofpoles_y";"referencewattage_b";"referencewattage_y";"referencewattage";"typeofload";"latitude";"longitude";"mobile";"city";"userid";"phase";"wardno";"zone";"commandmode";"updated";"cpname";"cpmobileno"
8244;"2016-01-30 13:44:14";"";8244;"SS-135A/2";"Opp Santhosimatha Te";1320.0;640.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;53.0;"1";17.733;83.293;9130032177.0;1;1;1;33.0;"4";2;1;"";""
8253;"2016-01-30 14:25:05";"";8253;"SS-47A/1";"Jaggarao Bridge Near";1850.0;900.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;45.0;"1";17.733;83.299;9075036005.0;1;1;1;32.0;"4";2;1;"";""
8239;"2016-01-30 15:44:56";"";8239;"SS-152A/1";"Shadhikhana Down nea";1520.0;730.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;52.0;"1";17.737;83.297;9130032022.0;1;1;1;32.0;"4";2;1;"";""
8240;"2016-01-30 16:15:16";"";8240;"DF-151/88A/8/4";"YSR Statue Dharmanag";490.0;230.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;58.0;"1";17.73;83.299;9130033604.0;1;1;1;35.0;"4";2;1;"";""
8243;"2016-01-30 16:57:42";"";8243;"SS-120B/1";"Dharmanagar , NH5 Ro";340.0;160.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;53.0;"1";17.734;83.282;9130033349.0;1;1;1;35.0;"4";2;1;"";""
8245;"2016-01-30 17:01:13";"";8245;"SS-65B/1";"Kancharpalem Opp Anj";5620.0;1420.0;0.0;0.0;31.0;0.0;0.0;0.0;0.0;36.0;"1";17.734;83.282;9130032033.0;1;1;1;35.0;"4";2;1;"";""
8246;"2016-01-30 17:26:27";"";8246;"SS-73A/7";"Thikavanipalem Kanch";2270.0;1080.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;83.0;"1";17.734;83.28;9130032183.0;1;1;1;35.0;"4";2;1;"";""
8242;"2016-01-30 18:28:02";"";8242;"SS-34A/1/6";"Kaparada Ganapathi T";1950.0;930.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;66.0;"1";17.732;83.279;9075036085.0;1;1;1;37.0;"4";2;1;"";""
1604;"2016-01-30 19:00:01";"";1604;"Siripuram";"HP Petrol Bunk";5600.0;1400.0;420.0;700.0;10.0;3.0;5.0;140.0;140.0;140.0;"3";17.721;83.32;9130033884.0;1;1;3;18.0;"2";2;1;"";"9966049085"
1603;"2016-01-30 19:49:18";"";1603;"Siripuram";"Food Ex Opp Rd";9000.0;3000.0;1120.0;140.0;22.0;8.0;1.0;140.0;140.0;140.0;"1";17.722;83.318;9130033873.0;1;1;3;18.0;"2";2;1;"";"9966049085"
8247;"2016-02-01 12:59:56";"";8247;"SS-192A/2";"Main Road , Sanjeeve";1000.0;480.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;34.0;"1";17.731;83.281;9075036038.0;1;1;1;35.0;"4";2;1;"";""
8241;"2016-02-01 13:30:50";"";8241;"SS-107A/1";"Opp Nookambica Templ";5540.0;1170.0;0.0;0.0;26.0;0.0;0.0;0.0;0.0;74.0;"1";17.732;83.279;9075036015.0;1;1;1;35.0;"4";2;1;"";""
8248;"2016-02-01 19:02:57";"";8248;"SS-91A/2";"Sampath Vinayaka Hai";3620.0;1740.0;0.0;0.0;52.0;0.0;0.0;0.0;0.0;33.0;"1";17.738;83.28;9130033440.0;1;1;1;35.0;"4";2;1;"";""
161;"2016-02-02 13:25:27";"";161;"TANKPANI RD.OPP.BJB";" BBSR";56.23;2.0;0.0;0.0;42.0;0.0;0.0;0.0;0.0;0.0;"LEDSTL+12A";20.296059;85.82454;9075053807.0;3;5;1;58.0;"SOUTH-EAST";2;1;"";""
8655;"2016-02-02 17:59:37";"";8655;"SS-17B/2";"Aadarsha Nagar star ";400.0;200.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;20.0;"1";17.927;83.426;9075035661.0;1;1;1;7.0;"7";2;1;"";""
8715;"2016-02-04 11:35:30";"";8715;"stopT.valsa,SS-36B/3";"ThagarapuvalsaRTCBus";260.0;140.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;28.0;"1";17.933;83.426;9075036103.0;1;1;1;7.0;"7";2;1;"";""
8730;"2016-02-04 11:48:28";"";8730;"New pole";"High School , Line S";240.0;120.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;20.0;"1";17.936;83.429;9075036028.0;1;1;1;7.0;"7";2;1;"";""
8729;"2016-02-04 12:00:46";"";8729;"SchoolSide,SS-101A/1";"RamaKrishnaVidyalaya";280.0;140.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;20.0;"1";17.935;83.43;9075036092.0;1;1;1;7.0;"7";2;1;"";""
8721;"2016-02-04 12:19:33";"";8721;" backside,SS-76A/5";"Sapthgiri Theatre";200.0;100.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;20.0;"1";17.932;83.431;7888023800.0;1;1;1;7.0;"7";2;1;"";""
8723;"2016-02-04 12:28:20";"";8723;"lyanMandpaSS-27B/3/3";"SriLakshmiSrinivasKa";1620.0;760.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;58.0;"1";17.933;83.432;9075036096.0;1;1;1;7.0;"7";2;1;"";""
8719;"2016-02-04 12:44:32";"";8719;"VeedhiTVals SS-44A/2";"AangawadiVepadavarii";830.0;420.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;32.0;"1";17.934;83.424;9075036104.0;1;1;1;7.0;"7";2;1;"";""
8720;"2016-02-04 13:05:12";"";8720;"laMetta,SS-106A/3";"RamulammaTheatreBang";310.0;150.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;30.0;"1";17.933;83.425;9075036109.0;1;1;1;7.0;"7";2;1;"";""
8726;"2016-02-04 13:13:32";"";8726;"BanglamettaSS-105A/2";"Sivalayam Back Side ";1750.0;830.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;92.0;"1";17.936;83.423;9075036073.0;1;1;1;7.0;"7";2;1;"";""
8716;"2016-02-04 13:15:50";"";8716;"rapuValasa,SS-107A/5";"BangamettaSchoolTaga";240.0;120.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;20.0;"1";17.934;83.424;9075036079.0;1;1;1;7.0;"7";2;1;"";""
8712;"2016-02-04 14:45:39";"";8712;"Veedhi,    New pole";"Chittivalsa Relly";160.0;80.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;20.0;"1";17.926;83.439;9075036106.0;1;1;1;7.0;"7";2;1;"";""
8710;"2016-02-04 15:17:56";"";8710;"variKalam,SS-60";"SangivalsaMangaraju ";500.0;270.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;45.0;"1";17.919;83.417;9075036056.0;1;1;1;7.0;"7";2;1;"";""
8718;"2016-02-04 15:36:12";"";8718;"BommaTVals,SS-2A/7";"NagarapuveedhiGandhi";760.0;360.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;45.0;"1";17.931;83.424;9112212287.0;1;1;1;7.0;"7";2;1;"";""
8724;"2016-02-04 15:49:55";"";8724;"rayanPetaSS-5A/4/2/2";"BazarBackSideSatyana";520.0;260.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;37.0;"1";17.93;83.426;9075036094.0;1;1;1;7.0;"7";2;1;"";""
8722;"2016-02-04 16:16:13";"";8722;"alasaMainRd,SS-6A/3";"RamaVeedhiThagarapuV";280.0;140.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;20.0;"1";17.932;83.426;9075036074.0;1;1;1;7.0;"7";2;1;"";""
6484;"2016-02-05 11:03:15";"";6484;"SS-136B/6";"Vishalakshinagar , K";390.0;190.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;27.0;"1";17.789787;83.384666;9075036165.0;1;1;1;6.0;"1";2;1;"Gokul Tile";"9657455169"
6502;"2016-02-05 11:06:24";"";6502;"SS-36B/4/1";"Sanjeev Nagar , Rama";210.0;210.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;26.0;"1";17.804;83.364;7888026266.0;1;1;1;6.0;"1";2;1;"Gokul Tile";"9657455169"
6486;"2016-02-05 11:24:16";"";6486;"SS-128A/11";"Vishalakshinagar , S";320.0;160.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;20.0;"1";17.756;83.344;9075036046.0;1;1;1;6.0;"1";2;1;"Gokul Tile";"9657455169"
6488;"2016-02-05 11:28:40";"";6488;"SS-401A/2";"Vishalakshinagar , C";510.0;250.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;25.0;"1";17.755;83.34;9075036164.0;1;1;1;6.0;"1";2;1;"Gokul Tile";"9657455169"
6487;"2016-02-05 11:40:52";"";6487;"SS-403AB";"Police Quarters Jn ,";160.0;80.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;20.0;"1";17.754;83.344;9075036108.0;1;1;1;6.0;"1";2;1;"Gokul Tile";"9657455169"
6493;"2016-02-05 11:45:03";"";6493;"SS-76B/2";"Visalakshi Nagar , S";1620.0;780.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;33.0;"1";17.755;83.345;9075036023.0;1;1;1;6.0;"1";2;1;"Gokul Tile";"9657455169"
6494;"2016-02-05 12:10:02";"";6494;"SS-313A/2";"Yendada Police Stati";1180.0;580.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;34.0;"1";17.752;83.324;9075036061.0;1;1;1;6.0;"1";2;1;"Gokul Tile";"9657455169"
6485;"2016-02-05 12:12:42";"";6485;"SS-279AB";"Yendada Police Stati";2220.0;1080.0;0.0;0.0;39.0;0.0;0.0;0.0;0.0;28.0;"1";17.758;83.333;9075036107.0;1;1;1;6.0;"1";2;1;"Gokul Tile";"9657455169"
6491;"2016-02-05 12:25:23";"";6491;"SS-268A/2";"Yendada SBI Side Roa";1700.0;820.0;0.0;0.0;26.0;0.0;0.0;0.0;0.0;32.0;"1";17.755;83.345;9075036067.0;1;1;1;6.0;"1";2;1;"Gokul Tile";"9657455169"
6504;"2016-02-05 12:28:47";"";6504;"SS-157A/6";"SS Residency Buildin";430.0;210.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;26.0;"1";17.754;83.345;9075036044.0;1;1;1;6.0;"1";2;1;"Gokul Tile";"9657455169"
6507;"2016-02-05 13:07:05";"";6507;"SS-107A/6/4A/2";"YSR Stadium Opp Sai ";320.0;160.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;20.0;"1";17.813;83.364;9075036101.0;1;1;1;5.0;"1";2;1;"Gokul Tile";"9657455169"
6499;"2016-02-05 13:22:23";"";6499;"         SS-18B/16/2";"Revenue layout3 Rd-5";120.0;60.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;20.0;"1";17.773;83.366;9130032398.0;1;1;1;5.0;"1";2;1;"Gokul Tile";"9657455169"
6489;"2016-02-06 09:49:55";"";6489;"SS-52B/3";"MRO Office Visakha D";6300.0;2100.0;0.0;0.0;61.0;0.0;0.0;0.0;0.0;20.0;"1";17.754;83.344;9075036169.0;1;1;1;6.0;"1";2;1;"Gokul Tile";"9657455169"
8249;"2016-02-06 10:55:14";"";8249;"SS-41B/1";"Viswa Prabha Residen";510.0;250.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;25.0;"1";17.726;83.295;9130033145.0;1;1;1;33.0;"4";2;1;"";""
10110;"2016-02-07 10:23:52";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10111;"2016-02-07 10:24:47";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10112;"2016-02-07 10:29:53";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10113;"2016-02-07 10:44:51";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10114;"2016-02-07 10:59:50";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10115;"2016-02-07 11:14:51";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10116;"2016-02-07 11:34:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10117;"2016-02-07 11:44:46";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10118;"2016-02-07 11:59:46";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10119;"2016-02-07 12:14:45";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10120;"2016-02-07 12:29:08";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10121;"2016-02-07 12:29:46";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10122;"2016-02-07 12:44:46";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10123;"2016-02-07 12:59:46";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10124;"2016-02-07 13:14:46";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10125;"2016-02-07 13:29:46";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10126;"2016-02-07 13:44:45";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10127;"2016-02-07 13:59:46";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10128;"2016-02-07 14:14:46";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10129;"2016-02-07 14:29:46";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10130;"2016-02-07 14:44:46";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10131;"2016-02-07 14:59:46";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10132;"2016-02-07 15:14:46";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10133;"2016-02-07 15:29:46";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10134;"2016-02-07 15:45:55";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10135;"2016-02-07 15:59:51";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10136;"2016-02-07 16:14:51";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10137;"2016-02-07 16:29:51";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10138;"2016-02-07 16:44:51";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10139;"2016-02-07 16:51:52";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10140;"2016-02-07 16:52:34";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10141;"2016-02-07 16:59:46";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10142;"2016-02-07 17:14:46";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10143;"2016-02-07 17:29:46";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10144;"2016-02-07 17:44:47";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10145;"2016-02-07 17:59:46";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10146;"2016-02-07 18:14:46";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
8725;"2016-02-07 18:29:29";"";8725;"eviTempleBacSS-97A/5";"VenkteswarMetaDurgaD";910.0;430.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;48.0;"1";17.935;83.421;9075036025.0;1;1;1;7.0;"7";2;1;"";""
10147;"2016-02-08 10:33:18";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10148;"2016-02-08 10:33:59";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10149;"2016-02-08 10:44:51";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
10150;"2016-02-08 10:58:12";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
34;"2016-02-08 16:24:43";"";34;"surat MC";"Modi Driving school";100.0;3800.0;0.0;0.0;38.0;0.0;0.0;0.0;0.0;0.0;"1";21.188826;72.836001;9075035749.0;8;13;1;0.0;"0";2;1;"";""
35;"2016-02-09 15:59:30";"";35;"Valsad";"Municipal area";45.0;2600.0;0.0;0.0;52.0;0.0;0.0;0.0;0.0;0.0;"1";20.512314;72.948787;913003352.0;5;7;1;0.0;"0";2;1;"";""
8714;"2016-02-09 17:17:44";"";8714;"ar T.Valasa,SS-8A/2";"AmbedkarStatueSrinag";1050.0;600.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;40.0;"1";17.933;83.425;9075036095.0;1;1;1;7.0;"7";2;1;"";""
8709;"2016-02-10 07:24:11";"";8709;"Peta,      SS-9B/5/3";"GandhiStature,Ramana";420.0;220.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;24.0;"1";17.932;83.424;9075036097.0;1;1;1;7.0;"7";2;1;"";""
230;"2016-02-13 12:15:29";"";230;"SISHUVIHAR COLONY";"BBSR, PATIA";60.0;2.0;0.0;0.0;35.0;0.0;0.0;0.0;0.0;0.0;"LEDSTL+12A";20.296059;85.82454;9075053818.0;3;5;1;6.0;"NORTH";2;1;"";""
241;"2016-02-13 12:24:48";"";241;"SUNDAR PADA CANNEL R";"SUNDERPADA";70.0;1.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;"LEDSTL+12A";20.296059;85.82454;0.0;3;5;1;67.0;"SOUTH-EAST";2;1;"";""
242;"2016-02-13 13:49:40";"";242;"LINGARAJ VIHAR";"BBSR, POKHARIPUT";27.27;1.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;"LEDSTL+12A";20.296059;85.82454;0.0;3;5;1;62.0;"SOUTH-EAST";2;1;"";""
243;"2016-02-13 14:52:48";"";243;"BRIJBANDHU KALYAN MA";"BBSR, SNEHALATA APPT";110.0;4.0;0.0;0.0;35.0;0.0;0.0;0.0;0.0;0.0;"LEDSTL+12A";20.296059;85.82454;0.0;3;5;1;55.0;"SOUTH-EAST";2;1;"";""
245;"2016-02-13 16:31:02";"";245;"BADGAD MHASNI, BRIT ";"BBSR, BADGAD BRIT CO";51.85;1.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;"LEDSTL+12A";20.296059;85.82454;0.0;3;5;1;57.0;"SOUTH-EAST";2;1;"";""
233;"2016-02-14 09:06:48";"";233;"KALIGA STM TO BEHARA";"BBSR, NAYAPALLI";70.0;2.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;"LEDSTL+12A";20.296059;85.82454;9075053830.0;3;5;1;37.0;"SOUTH-WEST";2;1;"";""
234;"2016-02-14 09:32:52";"";234;"MAGALA MANDIR,BEHERA";"BBSR, NAYAPALLI";37.75;1.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;"LEDSTL+12A";20.296059;85.82454;9075053706.0;3;5;1;37.0;"SOUTH-WEST";2;1;"";""
235;"2016-02-14 09:58:51";"";235;"NILKANTHA NAGAR";"BBSR, NAYAPALLI";45.0;1.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;"LEDSTL+12A";20.296059;85.82454;9075053705.0;3;5;1;38.0;"SOUTH-WEST";2;1;"";""
236;"2016-02-14 11:46:18";"";236;"N-3,PLOT NO -79 ";"BBSR, NAYAPALLI";12.0;1.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;"LED";20.296059;85.82454;9075053796.0;3;5;1;12.0;"SOUTH-WEST";2;1;"";""
247;"2016-02-14 11:46:34";"";247;"GAURI VIHAR 2";"NEAR GARAGE CHHAK";42.6;2.0;0.0;0.0;38.0;0.0;0.0;0.0;0.0;0.0;"LEDSTL+12A";20.296059;85.82454;0.0;3;5;1;60.0;"SOUTH-EAST";2;1;"";""
246;"2016-02-14 11:54:22";"";246;"GOURI VIHAR-1, OPP.J";"BBSR, NR GARAGE CHHA";42.0;1.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;"LEDSTL+5A";20.296059;85.82454;0.0;3;5;1;60.0;"SOUTH-EAST";2;1;"";""
237;"2016-02-14 12:08:05";"";237;"BABAJI JENA STATUE";"BBSR, PATIA";45.0;1.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;"LEDSTL+5A ";20.296059;85.82454;9075053798.0;3;5;1;3.0;"NORTH";2;1;"";""
238;"2016-02-14 12:39:54";"";238;"SHREE VIHAR";"BBSR, PATIA";45.58;2.0;0.0;0.0;43.0;0.0;0.0;0.0;0.0;0.0;"LEDSTL+12A";20.296059;85.82454;9075053822.0;3;5;1;3.0;"NORTH";2;1;"";""
248;"2016-02-14 12:40:03";"";248;"DUMDUMA AUTO STAND";"BBSR, DUMDUMA";64.82;2.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;"LEDSTL+24A";20.296059;85.82454;0.0;3;5;1;64.0;"SOUTH-WEST";2;1;"";""
239;"2016-02-14 14:02:49";"";239;"SHREE VIHAR BACKSIDE";"BBSR, PATIA";31.29;2.0;0.0;0.0;55.0;0.0;0.0;0.0;0.0;0.0;"LEDSTL+12A";20.296059;85.82454;9075053685.0;3;5;1;3.0;"NORTH";2;1;"";""
250;"2016-02-14 14:25:49";"";250;"RUCHIKA MARKET";"BBSR, BARMUNDA";110.0;4.0;0.0;0.0;34.0;0.0;0.0;0.0;0.0;0.0;"LEDSTL+12A";20.296059;85.82454;0.0;3;5;1;50.0;"SOUTH-WEST";2;1;"";""
251;"2016-02-14 15:18:13";"";251;"FIRE STN TO MUNDASAH";"BBSR, BARMUNDA";110.0;3.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;"LEDSTL+12A";20.296059;85.82454;0.0;3;5;1;50.0;"SOUTH-WEST";2;1;"";""
252;"2016-02-14 15:19:34";"";252;"RAJDHANI CO BACKSIDE";"BBSR, BARAMUNDA";70.0;1.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;"LEDSTL+12A";20.296059;85.82454;0.0;3;5;1;50.0;"SOUTH-WEST";2;1;"";""
253;"2016-02-15 11:02:16";"";253;"PATIYA BIG BAZAR";"NANDAN KANAN RD.";110.0;9.0;0.0;0.0;78.0;0.0;0.0;0.0;0.0;0.0;"LEDSTL+50A";20.296059;85.82454;0.0;3;5;1;2.0;"NORTH";2;1;"";""
254;"2016-02-15 12:36:04";"";254;"NANDA DEVI APP.";"PATIYA SIDE";45.0;1.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;"LEDSTL+12A";20.296059;85.82454;9075053702.0;3;5;1;2.0;"NORTH";2;1;"";""
255;"2016-02-16 09:48:34";"";255;"RAM MANDIR";"MASTER CANTEEN";110.0;11.0;0.0;0.0;96.0;0.0;0.0;0.0;0.0;0.0;"LEDSTL+24A";20.296059;85.82454;9075053803.0;3;5;3;35.0;"SOUTH-EAST";2;1;"";""
256;"2016-02-16 10:11:47";"";256;"KENDRIYA VIDYALAYA";"BBSR, UNIT-9 ";45.0;2.0;0.0;0.0;37.0;0.0;0.0;0.0;0.0;0.0;"LEDSTL+12A";20.296059;85.82454;9075053809.0;3;5;1;35.0;"SOUTH-EAST";2;1;"";""
257;"2016-02-16 10:39:25";"";257;"MUTTON SHOP, NR. DUR";"BBSR, SATYANAGAR";70.0;5.0;0.0;0.0;65.0;0.0;0.0;0.0;0.0;0.0;"LEDSTL+12A";20.296059;85.82454;9075053808.0;3;5;1;34.0;"SOUTH-EAST";2;1;"";""
